,Date,Value
784,2018-11-24,4262.010303
785,2018-11-25,4311.85821
786,2018-11-26,3802.709527
787,2018-11-27,3972.98249
788,2018-11-28,3797.474815
789,2018-11-29,4096.799115
790,2018-11-30,4270.913463
791,2018-12-01,4282.817195
792,2018-12-02,4094.12047
793,2018-12-03,4171.609982
794,2018-12-04,4154.998304
795,2018-12-05,3940.929711
796,2018-12-06,3838.599159
797,2018-12-07,3750.466087
798,2018-12-08,3388.524986
799,2018-12-09,3439.562235
800,2018-12-10,3468.836094
801,2018-12-11,3528.371277
802,2018-12-12,3402.888634
803,2018-12-13,3402.410111
804,2018-12-14,3425.325375
805,2018-12-15,3269.91278
806,2018-12-16,3225.862783
807,2018-12-17,3280.749484
808,2018-12-18,3418.12503
809,2018-12-19,3565.148004
810,2018-12-20,3811.201868
811,2018-12-21,3989.791216
812,2018-12-22,4145.735239
813,2018-12-23,3879.812902
814,2018-12-24,4033.70552
815,2018-12-25,4014.686916
816,2018-12-26,3791.744067
817,2018-12-27,3813.235218
818,2018-12-28,3867.315346
819,2018-12-29,3743.337802
820,2018-12-30,3916.419931
821,2018-12-31,3753.282503
822,2019-01-01,3792.088502
823,2019-01-02,3761.446749
824,2019-01-03,3867.358733
825,2019-01-04,3858.277131
826,2019-01-05,3808.448152
827,2019-01-06,3866.15335
828,2019-01-07,3938.239694
829,2019-01-08,4040.269424
830,2019-01-09,4015.841699
831,2019-01-10,4030.216009
832,2019-01-11,3802.446749
833,2019-01-12,3635.518386
834,2019-01-13,3656.855469
835,2019-01-14,3604.095445
836,2019-01-15,3517.618537
837,2019-01-16,3666.792833
838,2019-01-17,3627.295929
839,2019-01-18,3614.434544
840,2019-01-19,3628.363629
841,2019-01-20,3701.70261
842,2019-01-21,3708.140075
843,2019-01-22,3523.413635
844,2019-01-23,3537.277552
845,2019-01-24,3612.16799
846,2019-01-25,3566.859191
847,2019-01-26,3568.960675
848,2019-01-27,3575.277381
849,2019-01-28,3589.925438
850,2019-01-29,3554.996983
851,2019-01-30,3427.202621
852,2019-01-31,3419.210057
853,2019-02-01,3492.372916
854,2019-02-02,3444.425865
855,2019-02-03,3461.124652
856,2019-02-04,3508.413932
857,2019-02-05,3461.693597
858,2019-02-06,3451.435258
859,2019-02-07,3464.387875
860,2019-02-08,3399.62497
861,2019-02-09,3396.764808
862,2019-02-10,3693.725073
863,2019-02-11,3660.066837
864,2019-02-12,3662.28069
865,2019-02-13,3625.360931
866,2019-02-14,3652.648223
867,2019-02-15,3616.946744
868,2019-02-16,3583.18632
869,2019-02-17,3606.423666
870,2019-02-18,3634.111864
871,2019-02-19,3678.013744
872,2019-02-20,3923.438077
873,2019-02-21,3918.72236
874,2019-02-22,3982.667282
875,2019-02-23,3945.388624
876,2019-02-24,3991.837425
877,2019-02-25,4155.095656
878,2019-02-26,3719.910473
879,2019-02-27,3848.624575
880,2019-02-28,3865.573361
881,2019-03-01,3835.357658
882,2019-03-02,3824.665789
883,2019-03-03,3829.64168
884,2019-03-04,3851.398076
885,2019-03-05,3817.973476
886,2019-03-06,3706.98424
887,2019-03-07,3884.191754
888,2019-03-08,3894.555565
889,2019-03-09,3879.206181
890,2019-03-10,3860.133255
891,2019-03-11,3963.596478
892,2019-03-12,3937.848294
893,2019-03-13,3866.827927
894,2019-03-14,3886.024625
895,2019-03-15,3887.064089
896,2019-03-16,3891.925032
897,2019-03-17,3934.560152
898,2019-03-18,4017.666173
899,2019-03-19,3992.966154
900,2019-03-20,3998.066752
901,2019-03-21,4033.657439
902,2019-03-22,4059.447816
903,2019-03-23,3981.846461
904,2019-03-24,3997.89701
905,2019-03-25,4021.417762
906,2019-03-26,3993.511473
907,2019-03-27,3922.655945
908,2019-03-28,3949.743712
909,2019-03-29,4069.251418
910,2019-03-30,4033.959311
911,2019-03-31,4106.986027
912,2019-04-01,4115.154045
913,2019-04-02,4121.025949
914,2019-04-03,4156.260421
915,2019-04-04,4951.429751
916,2019-04-05,4955.247255
917,2019-04-06,4849.886936
918,2019-04-07,5041.812522
919,2019-04-08,5103.389052
