,Date,Value
689,2019-07-02,1388.5698153935537
690,2019-07-03,1414.9409465681927
691,2019-07-04,1416.6795404519526
692,2019-07-05,1386.0322427196957
693,2019-07-08,1400.473898745122
694,2019-07-09,1390.8250391201673
695,2019-07-10,1410.149683767919
696,2019-07-11,1412.7549905389274
697,2019-07-12,1409.1131228853706
698,2019-07-15,1411.4044169877845
699,2019-07-16,1410.5132950118157
700,2019-07-17,1410.2731233878583
701,2019-07-18,1417.604227813126
702,2019-07-19,1441.0876299257006
703,2019-07-22,1427.7737273673663
704,2019-07-23,1426.36084578752
705,2019-07-24,1425.7468909384602
706,2019-07-25,1416.6050813938389
707,2019-07-26,1421.5201164002356
708,2019-07-29,1419.6884460463805
709,2019-07-30,1425.9688491550846
710,2019-07-31,1427.2225557513993
711,2019-08-01,1406.566369715401
712,2019-08-02,1441.668618903939
713,2019-08-05,1465.5945550999197
714,2019-08-06,1467.6496624565195
715,2019-08-07,1507.3828494505683
716,2019-08-08,1496.1452545869922
717,2019-08-09,1500.736914981475
718,2019-08-12,1501.9242785341712
719,2019-08-13,1500.5072940616817
720,2019-08-14,1511.932030650685
721,2019-08-15,1516.0143600982267
722,2019-08-16,1517.1941463601627
723,2019-08-19,1494.6839511526487
724,2019-08-20,1505.4296417192809
725,2019-08-21,1501.3938038533602
726,2019-08-22,1503.9055340031211
727,2019-08-23,1502.35253412602
728,2019-08-27,1532.8103502865845
729,2019-08-28,1537.3313254925229
730,2019-08-29,1542.866112266402
731,2019-08-30,1526.5429696173817
732,2019-09-02,1525.4318412720568
733,2019-09-03,1536.7601939087322
734,2019-09-04,1548.1517794142974
735,2019-09-05,1529.2119393018347
736,2019-09-06,1523.5015625624928
737,2019-09-09,1508.098390334418
738,2019-09-10,1498.0009952668056
739,2019-09-11,1488.8978203220493
740,2019-09-12,1518.5008148941124
741,2019-09-13,1502.4051230439836
742,2019-09-16,1498.4253693210587
743,2019-09-17,1500.3935271532898
744,2019-09-18,1504.4993696777785
745,2019-09-19,1500.46629129837
746,2019-09-20,1501.7123330770855
747,2019-09-23,1522.6279081068658
748,2019-09-24,1519.6423415979098
749,2019-09-25,1526.9758959194771
750,2019-09-26,1505.2497612058357
751,2019-09-27,1489.51361105234
752,2019-09-30,1484.7420177447477
753,2019-10-01,1473.3488815886055
754,2019-10-02,1492.6871247069857
755,2019-10-03,1519.243276528517
756,2019-10-04,1496.1246629531054
757,2019-10-07,1500.717331085257
758,2019-10-08,1503.6270531204484
759,2019-10-09,1507.3461693021718
760,2019-10-10,1496.3178613278985
761,2019-10-11,1480.2272902558836
762,2019-10-14,1487.8703643239016
763,2019-10-15,1484.725412772087
764,2019-10-16,1485.612741190171
765,2019-10-17,1492.899845702813
766,2019-10-18,1490.360865954498
767,2019-10-21,1492.6711702138102
768,2019-10-22,1484.4298550438295
769,2019-10-23,1494.5455473222187
770,2019-10-24,1496.126595887245
771,2019-10-25,1515.3292935758047
772,2019-10-28,1492.9956955117652
773,2019-10-29,1485.4269096344308
774,2019-10-30,1489.4849249472104
775,2019-10-31,1511.2817430046157
776,2019-11-01,1510.6785224176822
777,2019-11-04,1510.3741995396397
778,2019-11-05,1486.4793388299063
779,2019-11-06,1485.0696731878654
780,2019-11-07,1482.5418873741035
781,2019-11-08,1466.2762385721285
782,2019-11-11,1459.9707468983163
783,2019-11-12,1451.188383611534
784,2019-11-13,1463.8780819779422
785,2019-11-14,1465.7832922580003
786,2019-11-15,1468.0413718787
787,2019-11-18,1468.642475448095
788,2019-11-19,1468.5001879889974
789,2019-11-20,1470.7643876714385
790,2019-11-21,1466.4128699158025
791,2019-11-22,1464.7491881620444
792,2019-11-25,1459.1311342462525
793,2019-11-26,1455.4319210820518
